       gpst                      B                   L                    H            E(m/s)    N(m/s)   U(m/s) SatNum   DOP
    342532.0000      36.659289     117.115489     108.000000   17.9800    1.0600    0.6400      17    0.6300
    342533.0000      36.659297     117.115692     109.000000   18.2200    0.9800    0.7500      17    0.6300
    342534.0000      36.659306     117.115897     110.000000   18.3600    1.0200    0.5600      17    0.6300
    342535.0000      36.659315     117.116105     110.000000   18.6300    1.1100    0.6700      16    0.6600
    342536.0000      36.659325     117.116315     111.000000   18.8200    1.0300    0.7900      15    0.7300
    342537.0000      36.659335     117.116527     112.000000   19.0100    1.1900    0.5500      16    0.6300
    342538.0000      36.659347     117.116742     112.000000   19.2700    1.3100    0.5700      16    0.6600
    342539.0000      36.659360     117.116959     113.000000   19.4300    1.5600    0.7000      16    0.6300
    342540.0000      36.659376     117.117178     114.000000   19.6100    1.7600    0.5600      16    0.6600
    342541.0000      36.659392     117.117399     114.000000   19.8600    1.6500    0.6700      16    0.6600
    342542.0000      36.659405     117.117623     115.000000   20.0900    1.4100    0.7200      16    0.6600
    342543.0000      36.659416     117.117850     116.000000   20.2800    1.2000    0.5700      16    0.6300
    342544.0000      36.659424     117.118077     116.000000   20.3200    0.9200    0.6400      16    0.6600
    342545.0000      36.659430     117.118304     117.000000   20.3500    0.7300    0.7800      17    0.6300
    342546.0000      36.659435     117.118531     118.000000   20.3600    0.7500    0.5500      17    0.6300
    342547.0000      36.659442     117.118759     118.000000   20.4200    0.7800    0.5900      17    0.6300
    342548.0000      36.659449     117.118987     119.000000   20.4300    0.7200    0.5600      17    0.6300
    342549.0000      36.659456     117.119215     119.000000   20.5000    0.7300    0.5000      16    0.6600
    342550.0000      36.659461     117.119445     120.000000   20.6000    0.4400    0.7400      15    0.6600
    342551.0000      36.659463     117.119675     121.000000   20.6400    0.2200    0.6900      15    0.6600
    342552.0000      36.659462     117.119903     121.000000   20.3700   -0.2500    0.4900      15    0.6600
    342553.0000      36.659456     117.120126     122.000000   19.8000   -0.6900    0.3300      16    0.6600
    342554.0000      36.659447     117.120341     122.000000   19.2500   -0.9700    0.4700      17    0.6300
    342555.0000      36.659433     117.120549     122.000000   18.7100   -1.5000    0.1900      17    0.6300
    342556.0000      36.659417     117.120756     123.000000   18.6700   -1.8900    0.3200      17    0.6300
    342557.0000      36.659399     117.120963     123.000000   18.6200   -1.9800    0.4600      17    0.6300
    342558.0000      36.659379     117.121171     123.000000   18.6600   -2.1800    0.2400      16    0.6300
    342559.0000      36.659359     117.121381     124.000000   18.7600   -2.2900    0.2800      16    0.6600
    342560.0000      36.659339     117.121591     124.000000   18.6500   -2.3900    0.3600      16    0.6600
    342561.0000      36.659317     117.121798     124.000000   18.3800   -2.5300    0.2300      16    0.6600
    342563.0000      36.659267     117.122203     125.000000   17.9400   -3.0000    0.2700      16    0.6600
    342564.0000      36.659238     117.122404     125.000000   18.1000   -3.2500    0.1500      17    0.6300
    342565.0000      36.659207     117.122607     125.000000   18.2500   -3.4300    0.1100      15    0.6600
    342566.0000      36.659174     117.122813     125.000000   18.3600   -3.7600    0.1300      15    0.6600
    342567.0000      36.659137     117.123019     125.000000   18.3500   -4.2600   -0.1300      15    0.7300
    342567.0000      36.659137     117.123019     125.000000   18.3500   -4.2600   -0.1300      15    0.7300
    342568.0000      36.659098     117.123221     125.000000   17.9800   -4.4400   -0.0700      15    0.7300
    342569.0000      36.659059     117.123419     125.000000   17.6100   -4.3000    0.1300      16    0.6600
    342570.0000      36.659021     117.123611     125.000000   17.1600   -4.2000   -0.1000      16    0.6600
    342571.0000      36.658984     117.123798     125.000000   16.8200   -4.2000    0.2000      17    0.6300
    342572.0000      36.658948     117.123982     126.000000   16.5000   -4.1300    0.4400      17    0.6300
    342573.0000      36.658915     117.124153     126.000000   15.1000   -3.6600   -0.0400      17    0.6300
    342574.0000      36.658889     117.124296     126.000000   12.2500   -2.8200   -0.0000      17    0.6300
    342575.0000      36.658867     117.124411     126.000000   10.2100   -2.5800   -0.0100      17    0.6300
    342576.0000      36.658845     117.124514     126.000000    9.7500   -2.7000   -0.1200      15    0.6600
    342577.0000      36.658820     117.124618     126.000000    9.8000   -2.9400   -0.0700      15    0.6600
    342578.0000      36.658791     117.124733     125.000000   10.6200   -3.1900   -0.0500      15    0.6700
    342579.0000      36.658761     117.124862     125.000000   11.5000   -3.3300   -0.1100      16    0.6800
    342580.0000      36.658733     117.125006     125.000000   12.5600   -2.9600   -0.1200      17    0.6500
    342581.0000      36.658709     117.125155     125.000000   12.7500   -2.5800   -0.1100      17    0.6500
    342582.0000      36.658684     117.125307     125.000000   13.3000   -2.9000   -0.4100      16    0.6500
    342583.0000      36.658657     117.125466     125.000000   14.1000   -3.2300   -0.2200      17    0.6500
    342584.0000      36.658627     117.125631     124.000000   14.7500   -3.4600   -0.1300      17    0.6500
    342585.0000      36.658594     117.125798     124.000000   14.9400   -3.5500   -0.2500      14    0.6800
    342586.0000      36.658562     117.125971     124.000000   15.5000   -3.5100   -0.3000      17    0.6500
    342587.0000      36.658534     117.126145     124.000000   15.5200   -3.0400   -0.3300      17    0.6300
    342588.0000      36.658510     117.126318     123.000000   15.4500   -2.6400   -0.1500      16    0.6300
    342589.0000      36.658489     117.126486     123.000000   14.9400   -2.4200   -0.0400      16    0.6300
    342590.0000      36.658471     117.126648     123.000000   14.4300   -2.1500   -0.0100      17    0.6500
    342591.0000      36.658455     117.126801     123.000000   13.7500   -1.8200   -0.3700      17    0.6300
    342592.0000      36.658436     117.126943     123.000000   12.5600   -2.2700   -0.1300      17    0.6300
    342593.0000      36.658416     117.127083     123.000000   12.8400   -2.2600   -0.2000      16    0.6500
    342594.0000      36.658402     117.127229     122.000000   13.3900   -1.2600   -0.3800      16    0.6500
    342595.0000      36.658394     117.127380     122.000000   13.5100   -0.7200   -0.3400      16    0.6500
    342596.0000      36.658392     117.127542     122.000000   14.4900   -0.3700   -0.3900      16    0.6500
    342597.0000      36.658392     117.127715     121.000000   15.4100   -0.0600   -0.5300      16    0.6500
    342598.0000      36.658397     117.127897     121.000000   16.1700    0.5700   -0.6800      16    0.6500
    342599.0000      36.658406     117.128088     120.000000   16.9500    1.1300   -0.7700      16    0.6500
    342600.0000      36.658421     117.128287     119.000000   17.7200    1.6800   -0.5500      16    0.6500
    342601.0000      36.658441     117.128494     119.000000   18.4800    2.3400   -0.5800      16    0.6500
    342602.0000      36.658466     117.128705     118.000000   18.8700    2.9100   -0.6200      16    0.6500
    342603.0000      36.658498     117.128916     118.000000   18.8100    3.5600   -0.5300      16    0.6500
    342604.0000      36.658531     117.129127     117.000000   18.9100    3.7400   -0.4800      16    0.7000
    342605.0000      36.658568     117.129339     117.000000   19.1200    4.2100   -0.4900      16    0.7000
    342606.0000      36.658609     117.129557     116.000000   19.6500    4.7400   -0.6900      16    0.7000
    342607.0000      36.658655     117.129781     115.000000   20.2200    5.2800   -0.7000      16    0.7000
    342608.0000      36.658705     117.130009     115.000000   20.2900    5.6700   -0.5900      17    0.6500
    342609.0000      36.658758     117.130235     114.000000   20.0400    6.0100   -0.6700      17    0.6500
    342610.0000      36.658813     117.130459     113.000000   19.9700    6.0900   -0.3800      17    0.6500
    342611.0000      36.658868     117.130679     113.000000   19.7800    6.1600   -0.3700      17    0.6500
    342612.0000      36.658923     117.130897     112.000000   19.5100    6.3700   -0.8000      17    0.6500
    342613.0000      36.658981     117.131112     112.000000   19.3400    6.6300   -0.3000      17    0.6500
    342614.0000      36.659042     117.131324     112.000000   18.9800    6.9600   -0.4300      17    0.6500
    342615.0000      36.659106     117.131532     111.000000   18.6400    7.2500   -0.4900      16    0.6800
    342616.0000      36.659173     117.131737     111.000000   18.4300    7.4600   -0.3300      17    0.6800
    342617.0000      36.659242     117.131942     110.000000   18.4700    7.7400   -0.2200      17    0.6800
    342618.0000      36.659312     117.132147     110.000000   18.2900    7.8000   -0.3600      16    0.6800
    342619.0000      36.659382     117.132351     110.000000   18.2800    7.8400   -0.2400      16    0.6800
    342620.0000      36.659452     117.132557     110.000000   18.4100    7.9100   -0.1800      17    0.6500
    342621.0000      36.659523     117.132765     109.000000   18.6300    7.9800   -0.1800      17    0.6500
    342622.0000      36.659594     117.132975     109.000000   18.7600    8.0000   -0.0000      17    0.6500
    342623.0000      36.659663     117.133184     110.000000   18.6300    7.7600    0.1600      17    0.6500
    342624.0000      36.659732     117.133390     109.000000   18.2700    7.7100   -0.2800      17    0.6500
    342625.0000      36.659801     117.133593     109.000000   18.2300    7.8600   -0.2100      17    0.6300
    342626.0000      36.659871     117.133797     109.000000   18.2900    7.9000   -0.1100      17    0.6300
    342627.0000      36.659941     117.134000     109.000000   18.2400    7.8500   -0.2200      17    0.6300
    342628.0000      36.660011     117.134203     109.000000   18.1200    7.7400   -0.1700      17    0.6500
    342629.0000      36.660079     117.134404     108.000000   18.0100    7.6200   -0.3000      17    0.6300
    342630.0000      36.660147     117.134603     108.000000   17.7500    7.6100   -0.4400      17    0.6500
    342631.0000      36.660212     117.134794     107.000000   16.9300    7.2300   -0.3700      16    0.6800
    342632.0000      36.660272     117.134972     107.000000   15.7200    6.6900   -0.3000      16    0.6500
    342633.0000      36.660329     117.135138     107.000000   14.9100    6.3300   -0.4500      17    0.6300
